english_name,japanese_names,jp_candidate_count,example_set_id,example_number
Galarian Stunfisk,ガラル マッギョ,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,78
Galarian Stunfisk V,ガラル マッギョV,1,34f34ce8-d9b4-4c63-9460-a26290607bc5,55
Galarian Weezing,ガラル マタドガス,1,c56a482d-7434-4e00-bc54-16c38f187c4e,46
Galarian Yamask,ガラル デスマス,1,43366684-3ba6-4b69-a815-9c96da64469d,92
Galarian Zapdos,ガラル サンダー,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,73
Galarian Zapdos V,ガラル サンダーV,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,84
Galarian Zigzagoon,ガラル ジグザグマ,1,a945665e-c81a-4c03-924d-624a07458341,59
Gallade,エルレイド,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,40
Gallade V,エルレイドV,1,54450e62-c2ee-4136-b175-6191e3a2acfc,40
Gallade-EX,エルレイドEX,1,75574306-ef8d-4e8e-b8a5-5d485286a968,80
Galvantula,デンチュラ,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,23
Galvantula ex,デンチュラex,1,db8504f1-e9f0-4e60-954a-4818040cfe98,33
Gapejaw Bog,大口の沼,1,248d92ee-d69e-493d-9d4b-0960134db32f,125
Garbodor,ダストダス,1,a945665e-c81a-4c03-924d-624a07458341,63
Garbodor V,ダストダスV,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,30
Garbodor VMAX,ダストダスVMAX,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,31
Garchomp,ガブリアス,1,012f4320-fb6b-4541-b502-a185ca139451,75
Garchomp & Giratina-GX,ガブリアス&ギラティナGX,1,4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,32
Garchomp ex,ガブリアスex,1,c5804d11-9c59-4cad-9061-0801b0ba0d9b,6
Garchomp V,ガブリアスV,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,109
Gardenia,ナタネ,1,85624ae1-7bf6-4f09-a3c7-d3af5f65893a,60
Gardenia's Vigor,ナタネの活気,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,158
Gardevoir,サーナイト,1,012908fb-007c-486d-85ba-d2fcf10d833d,38
Gardevoir & Sylveon-GX,サーナイト&ニンフィアGX,1,0bf8b1be-1ffe-4105-957e-f4d47b905e05,31
Gardevoir ex,サーナイトex,1,0e5e9c85-befb-4767-b2e3-748891d46454,28
Gardevoir Spirit Link,サーナイトソウルリンク,1,a03039bf-3a15-4b15-9d4f-634488fa9e48,65
Gardevoir V,サーナイトV,1,34f34ce8-d9b4-4c63-9460-a26290607bc5,30
Gardevoir VMAX,サーナイトVMAX,1,34f34ce8-d9b4-4c63-9460-a26290607bc5,31
Gardevoir-EX,サーナイトEX,1,a0688785-c0ff-43fa-84fa-48d14432b701,91
Gardevoir-GX,サーナイトGX,1,ea641579-b748-4519-80bf-909f23f821ca,38
Garganacl,キョジオーン,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,48
Gastly,ゴース,1,54450e62-c2ee-4136-b175-6191e3a2acfc,21
Gastrodon,トリトドン,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,37
Geeta,オモダカ,1,eb9a2ae1-f752-48e2-bd6e-4a3103023949,103
Genesect,ゲノセクト,1,a7880f19-342f-4727-8b28-2ad012936a2f,36
Genesect ex,ゲノセクトex,1,1b0c8034-f89e-45bd-9339-da3e9963ce3f,69
Genesect V,ゲノセクトV,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,102
Genesect-EX,ゲノセクトEX,1,2f7aa653-531c-4744-b532-e3fead1dfa1f,10
Genesect-GX,ゲノセクトGX,1,8251be2f-446e-47c1-ae16-155441fda939,41
Gengar,ゲンガー,1,54450e62-c2ee-4136-b175-6191e3a2acfc,23
Gengar & Mimikyu-GX,ゲンガー&ミミッキュGX,1,8c3e90a2-295a-49ec-a166-fec75fe3fd8e,38
Gengar ex,ゲンガーex,1,87789899-88a8-4a22-81d5-44cb932626af,47
Gengar Spirit Link,ゲンガーソウルリンク,1,a4b22717-7318-403a-8743-77bfda0624d7,111
Gengar V,ゲンガーV,1,259f0e66-c9f7-4fa0-909c-b6c3006b37b8,1
Gengar VMAX,ゲンガーVMAX,1,259f0e66-c9f7-4fa0-909c-b6c3006b37b8,2
Gengar-EX,ゲンガーEX,1,c5895636-5372-42da-a880-777a0a52416a,33
Geodude,イシツブテ,1,a945665e-c81a-4c03-924d-624a07458341,52
Ghetsis,ゲーチス,1,3b23961b-060c-4eec-b215-11dcd659f7a9,48
Gholdengo,サーフゴー,1,154b30d7-3fc1-4322-af22-f39b9c881d45,38
Gholdengo ex,サーフゴーex,1,c5804d11-9c59-4cad-9061-0801b0ba0d9b,50
Giacomo,ピーニャ,1,e86bad58-b459-4ac3-a82c-a122cf1755d6,69
Giant Bomb,ジャイアントボム,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,84
Giant Cape,大きなマント,1,6b8faf93-bc0b-4539-aca0-5b0cdcba2d41,49
Giant Hearth,巨大なカマド,1,4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,50
Gible,フカマル,1,012f4320-fb6b-4541-b502-a185ca139451,73
Gift Energy,ギフトエネルギー,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,100
Gigalith,ギガイアス,1,af81f07b-2345-4f9e-baf5-adfa2bcdb807,31
Gimmighoul,コレクレー,1,c5804d11-9c59-4cad-9061-0801b0ba0d9b,20
Giovanni's Charisma,サカキのカリスマ,1,bb411b0c-7378-4681-8d40-30958187c747,162
Giovanni's Exile,サカキの追放,1,94db240f-1949-4c1e-9b92-12425aa31573,85
Giovanni's Scheme,サカキの計画,1,ef6bc45c-08a8-4349-8017-1717b108d3c8,58
Girafarig,キリンリキ,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,45
Giratina,ギラティナ,1,4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,16
Giratina V,ギラティナV,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,80
Giratina VSTAR,ギラティナVSTAR,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,81
Giratina ◇,ギラティナ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,58
Giratina-EX,ギラティナEX,1,790d2460-b945-4a62-ac80-f5a10254b191,39
Glaceon,グレイシア,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,21
Glaceon ex,グレイシアex,1,d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,41
Glaceon V,グレイシアV,1,a29ec842-6bdb-4f63-9b66-6d63ca4e67cf,24
Glaceon VMAX,グレイシアVMAX,1,a29ec842-6bdb-4f63-9b66-6d63ca4e67cf,25
Glaceon VSTAR,グレイシアVSTAR,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,217
Glaceon-EX,グレイシアEX,1,738567d0-701f-448b-bba6-70a6b90dbcc4,18
Glaceon-GX,グレイシアGX,1,4faa5ea4-2af5-4aea-8154-3d8eac93ff68,11
Gladion,グラジオ,1,03ce403b-f7de-460e-931e-27de38cd44ca,52
Glalie,オニゴーリ,1,248d92ee-d69e-493d-9d4b-0960134db32f,20
Glalie Spirit Link,オニゴーリソウルリンク,1,e2a21580-e660-4e87-921d-56dea35352aa,55
Glalie-EX,オニゴーリEX,1,e2a21580-e660-4e87-921d-56dea35352aa,14
Glameow,ニャルマー,1,0380eb72-bbcd-401c-ba09-fec23007efa7,59
Glass Trumpet,ガラスのラッパ,1,db8504f1-e9f0-4e60-954a-4818040cfe98,89
Glastrier,ブリザポス,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,34
Gligar,グライガー,1,54450e62-c2ee-4136-b175-6191e3a2acfc,38
Glimmet,キラーメ,1,e86bad58-b459-4ac3-a82c-a122cf1755d6,42
Glimmora,キラフロル,1,e86bad58-b459-4ac3-a82c-a122cf1755d6,44
Glimmora ex,キラフロルex,1,eb9a2ae1-f752-48e2-bd6e-4a3103023949,65
Glimwood Tangle,ルミナスメイズの森,1,43366684-3ba6-4b69-a815-9c96da64469d,181
Gliscor,グライオン,1,54450e62-c2ee-4136-b175-6191e3a2acfc,39
Gloom,クサイハナ,1,248d92ee-d69e-493d-9d4b-0960134db32f,2
Gloria,ユウリ,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,163
Gogoat,ゴーゴート,1,133c791b-7cad-484f-843a-1fdb007af685,5
Golbat,ゴルバット,1,54450e62-c2ee-4136-b175-6191e3a2acfc,42
Gold Potion,ゴールドポーション,1,b0253502-abfb-4157-a4fc-41821a8bd9f6,58
Goldeen,トサキント,1,0bf8b1be-1ffe-4105-957e-f4d47b905e05,9
Golduck,ゴルダック,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,17
Golem,ゴローニャ,1,a945665e-c81a-4c03-924d-624a07458341,54
Golem ex,ゴローニャex,1,bb411b0c-7378-4681-8d40-30958187c747,76
Golett,ゴビット,1,c56a482d-7434-4e00-bc54-16c38f187c4e,30
Golisopod,グソクムシャ,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,21
Golisopod ex,グソクムシャex,1,41226239-da09-4293-b6a3-d53c92094bf5,22
Golisopod-GX,グソクムシャGX,1,ea641579-b748-4519-80bf-909f23f821ca,7
Golurk,ゴルーグ,1,c56a482d-7434-4e00-bc54-16c38f187c4e,31
Golurk V,ゴルーグV,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,15
Goodra,ヌメルゴン,1,a945665e-c81a-4c03-924d-624a07458341,78
Goomy,ヌメラ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,53
Gordie,マクワ,1,a29ec842-6bdb-4f63-9b66-6d63ca4e67cf,67
Gorebyss,サクラビス,1,a945665e-c81a-4c03-924d-624a07458341,25
Gossifleur,ヒメンカ,1,db8504f1-e9f0-4e60-954a-4818040cfe98,8
Gothita,ゴチム,1,234779b1-7c9a-442f-8f8e-de41d5de658c,25
Gothitelle,ゴチルゼル,1,234779b1-7c9a-442f-8f8e-de41d5de658c,27
Gothorita,ゴチミル,1,234779b1-7c9a-442f-8f8e-de41d5de658c,26
Gouging Fire,ウガツホムラ,1,154b30d7-3fc1-4322-af22-f39b9c881d45,9
Gouging Fire ex,ウガツホムラex,1,d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,27
Gourgeist,パンプジン,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,62
Grabber,スナッチアーム,1,bb411b0c-7378-4681-8d40-30958187c747,153
Grafaiai,タギングル,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,55
Granbull,グランブル,1,a945665e-c81a-4c03-924d-624a07458341,42
Granite Cave,いしのどうくつ,1,542b66c8-7c21-4bdb-affe-8f231b7ce8a6,18
Grant,ザクロ,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,65
Grapploct,オトスパス,1,c56a482d-7434-4e00-bc54-16c38f187c4e,43
Grapploct V,オトスパスV,1,34f34ce8-d9b4-4c63-9460-a26290607bc5,45
Grass Energy,基本炎エネルギー | 基本草エネルギー,2,a945665e-c81a-4c03-924d-624a07458341,128
Grass Memory,グラスメモリ,1,312d4099-d563-4221-b523-a8ab2cf9c24e,123
Graveler,ゴローン,1,a945665e-c81a-4c03-924d-624a07458341,53
Gravity Mountain,グラビティーマウンテン,1,6d9ff692-c95f-40d8-aef9-58089eb14260,106
Gravity Orb,重力玉,1,db8504f1-e9f0-4e60-954a-4818040cfe98,95
Great Ball,スーパーボール,1,cc2feeb0-7efb-4265-9655-142f55afe232,61
Great Big Tree,偉大な大樹,1,db8504f1-e9f0-4e60-954a-4818040cfe98,101
Great Catcher,グレートキャッチャー,1,67f367c1-a48d-4f82-8b03-0cea6da851bb,52
Great Potion,グレートポーション,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,81
Great Tusk,イダイナキバ,1,d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,86
Great Tusk ex,イダイナキバex,1,0e5e9c85-befb-4767-b2e3-748891d46454,49
Greavard,ボチ,1,15f71d52-9415-472d-a5cb-2397e385979c,46
Greedent,ヨクバリス,1,c56a482d-7434-4e00-bc54-16c38f187c4e,59
Greedent V,ヨクバリスV,1,a945665e-c81a-4c03-924d-624a07458341,85
Greedent VMAX,ヨクバリスVMAX,1,a945665e-c81a-4c03-924d-624a07458341,86
Green's Exploration,ブルーの探索,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,154
Greninja,ゲッコウガ,1,0bf8b1be-1ffe-4105-957e-f4d47b905e05,28
Greninja & Zoroark-GX,ゲッコウガ&ゾロアークGX,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,72
Greninja BREAK,ゲッコウガBREAK,1,76c58458-b473-4806-9bb6-903a2d2a9b45,30
Greninja ex,ゲッコウガex,1,97d0e77f-4340-44e3-9fb3-6e227b079a7d,45
Greninja-GX,ゲッコウガGX,1,adc82cca-bad7-4c21-88f1-14482564992e,20
Grimer,ベトベター,1,012f4320-fb6b-4541-b502-a185ca139451,60
Grimmsnarl,オーロンゲ,1,db8504f1-e9f0-4e60-954a-4818040cfe98,66
Grimsley,ギーマ,1,4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,48
Grookey,サルノリ,1,c56a482d-7434-4e00-bc54-16c38f187c4e,6
Grotle,ハヤシガメ,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,7
Groudon,グラードン,1,67f367c1-a48d-4f82-8b03-0cea6da851bb,32
Groudon Spirit Link,グラードンソウルリンク,1,e249c6c7-6f19-4de0-b421-1d7bce8e588d,64
Groudon-EX,グラードンEX,1,eeb4f01f-3792-421f-9dc9-6a8799cd6a06,32
Grovyle,ジュプトル,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,9
Growlithe,ガーディ,1,012908fb-007c-486d-85ba-d2fcf10d833d,12
Grubbin,アゴジムシ,1,a945665e-c81a-4c03-924d-624a07458341,10
Grumpig,ブーピッグ,1,8cce95a2-f537-4156-907d-f331ce13b5d6,23
Grusha,グルーシャ,1,e86bad58-b459-4ac3-a82c-a122cf1755d6,68
Gulpin,ゴクリン,1,1778f144-2fa0-4cf0-b7ed-b8a42a4f4526,26
Gumshoos,デカグース,1,248d92ee-d69e-493d-9d4b-0960134db32f,87
Gumshoos-GX,デカグースGX,1,c9f7833f-defe-4d99-b45a-33fcb5a1fb14,50
Gurdurr,ドテッコツ,1,1b0c8034-f89e-45bd-9339-da3e9963ce3f,51
Gutsy Pickaxe,ガッツのつるはし,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,133
Guzma,グズマ,1,ea641579-b748-4519-80bf-909f23f821ca,49
Guzma & Hala,グズマ&ハラ,1,4a261245-088f-4357-a2ff-6c7890e11543,87
Guzzlord,アクジキング,1,67f367c1-a48d-4f82-8b03-0cea6da851bb,46
Guzzlord-GX,アクジキングGX,1,9f635209-aec1-4acf-84b7-8e77e6be7bc0,33
Gyarados,ギャラドス,1,ea641579-b748-4519-80bf-909f23f821ca,9
Gyarados ex,ギャラドスex,1,0e5e9c85-befb-4767-b2e3-748891d46454,14
Gyarados Spirit Link,ギャラドスソウルリンク,1,76c58458-b473-4806-9bb6-903a2d2a9b45,75
Gyarados V,ギャラドスV,1,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,20
Gyarados VMAX,ギャラドスVMAX,1,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,21
Gyarados-EX,ギャラドスEX,1,76c58458-b473-4806-9bb6-903a2d2a9b45,18
Gyarados-GX,ギャラドスGX,1,9f635209-aec1-4acf-84b7-8e77e6be7bc0,8
Gym Trainer,ジムトレーナー,1,43366684-3ba6-4b69-a815-9c96da64469d,192
Haban Berry,ハバンのみ,1,d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,156
Hakamo-o,ジャランゴ,1,4a261245-088f-4357-a2ff-6c7890e11543,70
Hala,ハラ,1,234779b1-7c9a-442f-8f8e-de41d5de658c,49
Hand Trimmer,ハンドトリマー,1,1fea9ad9-1344-4423-b075-978401221f70,61
Handheld Fan,ハンディサーキュレーター,1,aaae146c-17af-45fb-b9fb-165ca527fc03,95
Happiny,ピンプク,1,94db240f-1949-4c1e-9b92-12425aa31573,77
Hapu,ハプウ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,195
Hard Charm,かたいおまもり,1,0f0b8f32-db0e-4bf1-9a12-e6692554debb,57
Hariyama,ハリテヤマ,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,35
Harlequin,クラウン,1,02eba1f1-ab17-434f-b54f-3213cbb54ca3,83
Hassel,ハッサク,1,aaae146c-17af-45fb-b9fb-165ca527fc03,98
Hatenna,ミブリム,1,43366684-3ba6-4b69-a815-9c96da64469d,78
Hatterene,ブリムオン,1,43366684-3ba6-4b69-a815-9c96da64469d,80
Hatterene V,ブリムオンV,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,65
Hatterene VMAX,ブリムオンVMAX,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,66
Hattrem,テブリム,1,43366684-3ba6-4b69-a815-9c96da64469d,79
Hau,ハウ,1,cc2feeb0-7efb-4265-9655-142f55afe232,67
Haunter,ゴースト,1,54450e62-c2ee-4136-b175-6191e3a2acfc,22
Hawlucha,ルチャブル,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,62
Haxorus,オノノクス,1,4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,36
Head Ringer,ヘッドノイザー(フレア団ハイパーギア),1,c5895636-5372-42da-a880-777a0a52416a,83
Hearthflame Mask Ogerpon,オーガポン かまどのめん,1,562e3ff7-4148-430b-8ea4-e1308f56d05e,21
Hearthflame Mask Ogerpon ex,オーガポン かまどのめんex,1,aaae146c-17af-45fb-b9fb-165ca527fc03,22
Heat Factory ◇,ヒートファクトリー,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,166
Heat Fire Energy,ヒート炎エネルギー,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,172
Heat Rotom,ヒートロトム,1,85624ae1-7bf6-4f09-a3c7-d3af5f65893a,21
Heatmor,クイタラン,1,a945665e-c81a-4c03-924d-624a07458341,16
Heatran,ヒードラン,1,012f4320-fb6b-4541-b502-a185ca139451,68
Heatran V,ヒードランV,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,14
Heatran VMAX,ヒードランVMAX,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,15
Heatran-EX,ヒードランEX,1,3b23961b-060c-4eec-b215-11dcd659f7a9,6
Heatran-GX,ヒードランGX,1,4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,4
Heavy Ball,ヘビーボール,1,eeb4f01f-3792-421f-9dc9-6a8799cd6a06,49
Heavy Baton,ヘビーバトン,1,1fea9ad9-1344-4423-b075-978401221f70,66
Heliolisk,エレザード,1,248d92ee-d69e-493d-9d4b-0960134db32f,31
Helioptile,エリキテル,1,248d92ee-d69e-493d-9d4b-0960134db32f,30
Helix Fossil Omanyte,かいの化石 オムナイト,1,738567d0-701f-448b-bba6-70a6b90dbcc4,69
Heracross,ヘラクロス,1,0380eb72-bbcd-401c-ba09-fec23007efa7,5
Heracross-EX,ヘラクロスEX,1,18513f31-8b41-4783-9b7b-43ea49365192,4
Herbal Energy,ハーブエネルギー,1,18513f31-8b41-4783-9b7b-43ea49365192,95
Herdier,ハーデリア,1,bf3433b6-5f29-4156-a1b7-c67eb119b52f,38
Here Comes Team Rocket!,ロケット団参上!,1,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,103
Hero's Cape,ヒーローマント,1,1fea9ad9-1344-4423-b075-978401221f70,64
Hero's Medal,英雄のメダル,1,5ef17897-aa4b-47b6-ba3f-437267d27a85,68
Hex Maniac,オカルトマニア,1,a0688785-c0ff-43fa-84fa-48d14432b701,181
Hiding Darkness Energy,ハイド悪エネルギー,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,177
Hiker,やまおとこ,1,312d4099-d563-4221-b523-a8ab2cf9c24e,156
Hilda,トウコ,1,02eba1f1-ab17-434f-b54f-3213cbb54ca3,85
Hippopotas,ヒポポタス,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,38
Hippowdon,カバルドン,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,39
Hisuian Arcanine,ヒスイ ウインディ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,33
Hisuian Arcanine V,ヒスイ ウインディV,1,248d92ee-d69e-493d-9d4b-0960134db32f,46
Hisuian Avalugg,ヒスイ クレベース,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,25
Hisuian Basculegion,ヒスイ イダイトウ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,13
Hisuian Basculin,ヒスイ バスラオ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,12
Hisuian Braviary,ヒスイ ウォーグル,1,248d92ee-d69e-493d-9d4b-0960134db32f,85
Hisuian Decidueye,ヒスイ ジュナイパー,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,39
Hisuian Decidueye V,ヒスイ ジュナイパーV,1,0380eb72-bbcd-401c-ba09-fec23007efa7,44
Hisuian Decidueye VSTAR,ヒスイ ジュナイパーVSTAR,1,0380eb72-bbcd-401c-ba09-fec23007efa7,45
Hisuian Electrode,ヒスイ マルマイン,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,3
Hisuian Electrode V,ヒスイ マルマインV,1,54450e62-c2ee-4136-b175-6191e3a2acfc,3
Hisuian Goodra,ヒスイ ヌメルゴン,1,54450e62-c2ee-4136-b175-6191e3a2acfc,55
Hisuian Goodra V,ヒスイ ヌメルゴンV,1,54450e62-c2ee-4136-b175-6191e3a2acfc,56
Hisuian Goodra VSTAR,ヒスイ ヌメルゴンVSTAR,1,54450e62-c2ee-4136-b175-6191e3a2acfc,57
Hisuian Growlithe,ヒスイ ガーディ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,32
Hisuian Heavy Ball,ヒスイのヘビーボール,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,62
Hisuian Lilligant,ヒスイ ドレディア,1,012908fb-007c-486d-85ba-d2fcf10d833d,8
Hisuian Lilligant V,ヒスイ ドレディアV,1,7232c008-006b-4250-8b7a-d6e96202a657,7
Hisuian Lilligant VSTAR,ヒスイ ドレディアVSTAR,1,7232c008-006b-4250-8b7a-d6e96202a657,8
Hisuian Overqwil,ヒスイ ハリーマン,1,0380eb72-bbcd-401c-ba09-fec23007efa7,48
Hisuian Qwilfish,ヒスイ ハリーセン,1,0380eb72-bbcd-401c-ba09-fec23007efa7,47
Hisuian Samurott,ヒスイ ダイケンキ,1,7232c008-006b-4250-8b7a-d6e96202a657,41
Hisuian Samurott V,ヒスイ ダイケンキV,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,86
Hisuian Samurott VSTAR,ヒスイ ダイケンキVSTAR,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,87
Hisuian Sliggoo,ヒスイ ヌメイル,1,54450e62-c2ee-4136-b175-6191e3a2acfc,54
Hisuian Sneasel,ヒスイ ニューラ,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,42
Hisuian Sneasler,ヒスイ オオニューラ,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,43
Hisuian Sneasler V,ヒスイ オオニューラV,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,44
Hisuian Typhlosion,ヒスイ バクフーン,1,7232c008-006b-4250-8b7a-d6e96202a657,23
Hisuian Typhlosion V,ヒスイ バクフーンV,1,0380eb72-bbcd-401c-ba09-fec23007efa7,28
Hisuian Typhlosion VSTAR,ヒスイ バクフーンVSTAR,1,0380eb72-bbcd-401c-ba09-fec23007efa7,29
Hisuian Voltorb,ヒスイ ビリリダマ,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,2
Hisuian Zoroark,ヒスイ ゾロアーク,1,54450e62-c2ee-4136-b175-6191e3a2acfc,30
Hisuian Zoroark V,ヒスイ ゾロアークV,1,54450e62-c2ee-4136-b175-6191e3a2acfc,61
Hisuian Zoroark VSTAR,ヒスイ ゾロアークVSTAR,1,54450e62-c2ee-4136-b175-6191e3a2acfc,62
Hisuian Zorua,ヒスイ ゾロア,1,54450e62-c2ee-4136-b175-6191e3a2acfc,29
Hitmonchan,エビワラー,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,18
Hitmonlee,サワムラー,1,8c3e90a2-295a-49ec-a166-fec75fe3fd8e,54
Hitmontop,カポエラー,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,52
Ho-Oh,ホウオウ,1,1778f144-2fa0-4cf0-b7ed-b8a42a4f4526,48
Ho-Oh V,ホウオウV,1,012908fb-007c-486d-85ba-d2fcf10d833d,55
Ho-Oh-EX,ホウオウEX,1,6b8faf93-bc0b-4539-aca0-5b0cdcba2d41,9
Ho-Oh-GX,ホウオウGX,1,a8568729-9fae-4f33-bea1-c887bbc3f41a,12
Honchkrow,ドンカラス,1,54450e62-c2ee-4136-b175-6191e3a2acfc,45
Honchkrow V,ドンカラスV,1,012f4320-fb6b-4541-b502-a185ca139451,64
Honchkrow-GX,ドンカラスGX,1,94db240f-1949-4c1e-9b92-12425aa31573,56
Honedge,ヒトツキ,1,8cce95a2-f537-4156-907d-f331ce13b5d6,51
Hooligans Jim & Cas,バッドチームのジムとサブ,1,20672802-91f9-40b4-909f-312ffba0dd5b,68
Hoopa,フーパ,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,108
Hoopa ex,フーパex,1,c5804d11-9c59-4cad-9061-0801b0ba0d9b,29
Hoopa V,フーパV,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,231
Hoopa-EX,フーパEX,1,a0688785-c0ff-43fa-84fa-48d14432b701,58
Hoopa-GX,フーパGX,1,424e31c9-b164-41cc-bc8b-67667edfab53,31
Hoothoot,ホーホー,1,0380eb72-bbcd-401c-ba09-fec23007efa7,55
Hop's Bag,ホップのバッグ,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,91
Hop's Choice Band,ホップのこだわりハチマキ,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,92
Hop's Corviknight,ホップのアーマーガア,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,68
Hop's Corvisquire,ホップのアオガラス,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,84
Hop's Cramorant,ホップのウッウ,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,87
Hop's Dubwool,ホップのバイウールー,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,86
Hop's Rookidee,ホップのココガラ,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,83
Hop's Sandaconda,ホップのサダイジャ,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,54
Hop's Silicobra,ホップのスナヘビ,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,53
Hop's Snorlax,ホップのカビゴン,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,75
Hop's Wooloo,ホップのウールー,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,85
Hop's Zacian ex,ホップのザシアンex,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,69
Hoppip,ハネッコ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,4
Horror Psychic Energy,ホラー超エネルギー,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,175
Horsea,タッツー,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,22
Houndoom,ヘルガー,1,8cce95a2-f537-4156-907d-f331ce13b5d6,45
Houndoom Spirit Link,ヘルガーソウルリンク,1,ef6bc45c-08a8-4349-8017-1717b108d3c8,56
Houndoom V,ヘルガーV,1,c82f1d3a-3f74-454a-9a22-8ee9ac53e4e8,9
