id,set_id,name,name_normalized,card_number,rarity,variant,image_url,image_source_note,is_active,created_at,updated_at,tcgdex_id,hp,category,types,stage,illustrator,regulation_mark,description_ja,attacks,abilities,weaknesses,resistances,retreat,dex_ids,set_order,pokedex_number,image_dhash
097d8f6e-20ab-4de7-bf08-99a96a14e750,32500309-1cc7-4c5a-a11e-a3151a6c1637,コマタナ,コマタナ,006,,normal,https://www.pokemon-card.com/assets/images/card_images/large/PBG/028421_P_KOMATANA.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:15.791125+00:00,2026-08-30 05:24:12.097054+00:00,ptcg:PBG:006,50,Pokémon,"[""Dark""]",たね,Kouki Saitou,,自分が 傷ついても 気にせず 集団で 全身の 刃物を 食いこませ 相手を 攻撃する。,"[{""cost"":[""Dark"",""Colorless""],""name"":""いあいぎり"",""damage"":{""amount"":30,""suffix"":""""},""effect"":""""}]",[],"[{""type"":[""Fighting""],""value"":""×2""}]","[{""type"":[""Psychic""],""value"":""－20""}]",1,[624],,,f3732187cecc96b6
148b5d88-d14c-416b-a65a-796aeeb14e74,705e526d-2388-4abf-987e-3f6d015e536a,オオスバメ,オオスバメ,057,,normal,https://www.pokemon-card.com/assets/images/card_images/large/XY6-B/030912_P_OOSUBAME.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:22.887293+00:00,2026-08-30 05:24:13.610064+00:00,ptcg:XY6-B:057,90,Pokémon,"[""Colorless""]",1 進化,Sanosuke Sakuma,,森に 住む 獲物を 見つけると 上空から 急降下。 鋭い ツメで 捕まえる。,"[{""cost"":[""Colorless""],""name"":""わしづかみ"",""damage"":{""amount"":20,""suffix"":""""},""effect"":""次の相手の番、このワザを受けたポケモンは、にげられない。""},{""cost"":[""Colorless"",""Colorless"",""Colorless""],""name"":""つばめがえし"",""damage"":{""amount"":60,""suffix"":""＋""},""effect"":""コインを1回投げオモテなら、30ダメージを追加。""}]",[],"[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[""Fighting""],""value"":""－20""}]",1,[277],,,442caa9816a7711b
cc587cb9-0abc-4ba4-ad1b-d4373538bd41,705e526d-2388-4abf-987e-3f6d015e536a,オオスバメ,オオスバメ,058,,normal,https://www.pokemon-card.com/assets/images/card_images/large/XY6-B/030913_P_OOSUBAME.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:22.887293+00:00,2026-08-30 05:24:13.610064+00:00,ptcg:XY6-B:058,90,Pokémon,"[""Colorless""]",1 進化,Mitsuhiro Arita,,森に 住む 獲物を 見つけると 上空から 急降下。 鋭い ツメで 捕まえる。,"[{""cost"":[""Colorless"",""Colorless""],""name"":""つつく"",""damage"":{""amount"":30,""suffix"":""""},""effect"":""""},{""cost"":[""Colorless"",""Colorless"",""Colorless""],""name"":""つばさでうつ"",""damage"":{""amount"":50,""suffix"":""""},""effect"":""""}]",[],"[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[""Fighting""],""value"":""－20""}]",1,[],,,e79646ccb0f2cc3b
240bd501-90c8-4b5c-ab32-2d56c442554c,705e526d-2388-4abf-987e-3f6d015e536a,レックウザEX,レックウザex,061,,normal,https://www.pokemon-card.com/assets/images/card_images/large/XY6-B/030916_P_REKKUUZAEX.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:22.887293+00:00,2026-08-30 05:24:13.610064+00:00,ptcg:XY6-B:061,170,Pokémon,"[""Colorless""]",たね,Ryota Murayama,,,"[{""cost"":[""Colorless""],""name"":""ライジングバーン"",""damage"":{""amount"":10,""suffix"":""＋""},""effect"":""相手のバトルポケモンが「ポケモンEX」なら、50ダメージを追加。""},{""cost"":[""Colorless"",""Colorless"",""Colorless""],""name"":""りゅうのはどう"",""damage"":{""amount"":100,""suffix"":""""},""effect"":""自分の山札を上から3枚トラッシュする。""}]",[],"[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[""Fighting""],""value"":""－20""}]",2,[],,,8467643956351d59
afc0999c-a62b-4885-bb58-0cb39d0471fa,705e526d-2388-4abf-987e-3f6d015e536a,megaレックウザEX,megaレックウザex,062,,normal,https://www.pokemon-card.com/assets/images/card_images/large/XY6-B/030917_P_MREKKUUZAEX.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:22.887293+00:00,2026-08-30 05:24:13.610064+00:00,ptcg:XY6-B:062,220,Pokémon,"[""Colorless""]",M進化,5ban Graphics,,,"[{""cost"":[""Colorless"",""Colorless"",""Colorless""],""name"":""エメラルドブレイク"",""damage"":{""amount"":30,""suffix"":""×""},""effect"":""自分のベンチポケモンの数×30ダメージ。""}]",[],"[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[""Fighting""],""value"":""－20""}]",1,[],,,57d6d2bc86c6b59c
80339b00-cdfa-426c-8bf4-bc57d6f899b3,705e526d-2388-4abf-987e-3f6d015e536a,マメパト,マメパト,064,,normal,https://www.pokemon-card.com/assets/images/card_images/large/XY6-B/030919_P_MAMEPATO.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:22.887293+00:00,2026-08-30 05:24:13.610064+00:00,ptcg:XY6-B:064,60,Pokémon,"[""Colorless""]",たね,kirisAki,,街中で 暮らしている ポケモン。 人懐っこいので 公園や 広場に たくさん 集まってくる。,"[{""cost"":[""Colorless""],""name"":""でんしょパト"",""damage"":null,""effect"":""自分の山札を上から1枚見て、もとにもどす。のぞむなら、その山札を切ってよい。""},{""cost"":[""Colorless"",""Colorless""],""name"":""かぜおこし"",""damage"":{""amount"":20,""suffix"":""""},""effect"":""""}]",[],"[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[""Fighting""],""value"":""－20""}]",1,[519],,,47a69afe14277109
6ffcdf9f-edb6-4cc8-a3b6-235ccf149387,705e526d-2388-4abf-987e-3f6d015e536a,ハトーボー,ハトーボー,065,,normal,https://www.pokemon-card.com/assets/images/card_images/large/XY6-B/030920_P_HATOBO.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:22.887293+00:00,2026-08-30 05:24:13.610064+00:00,ptcg:XY6-B:065,80,Pokémon,"[""Colorless""]",1 進化,sui,,世界の どこに いても 自分の 巣の 場所は わかるので トレーナーとも はぐれたりしない。,"[{""cost"":[""Colorless"",""Colorless""],""name"":""そらをとぶ"",""damage"":{""amount"":40,""suffix"":""""},""effect"":""コインを1回投げウラなら、このワザは失敗。オモテなら、次の相手の番、このポケモンはワザのダメージや効果を受けない。""}]",[],"[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[""Fighting""],""value"":""－20""}]",1,[520],,,2719cb333867590f
9335b95c-b2c8-4e7c-9418-fc3e5bbfc880,705e526d-2388-4abf-987e-3f6d015e536a,シェイミEX,シェイミex,063,,normal,https://www.pokemon-card.com/assets/images/card_images/large/XY6-B/030918_P_SHIEIMIEX.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:22.887293+00:00,2026-08-30 05:24:13.610064+00:00,ptcg:XY6-B:063,110,Pokémon,"[""Colorless""]",たね,Ayaka Yoshida,,,"[{""cost"":[""Colorless"",""Colorless""],""name"":""スカイリターン"",""damage"":{""amount"":30,""suffix"":""""},""effect"":""このポケモンと、ついているすべてのカードを、手札にもどす。""}]","[{""name"":""セットアップ"",""effect"":""この特性は、このカードを手札からベンチに出したとき、1回使える。自分の手札が6枚になるように、山札を引く。""}]","[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[""Fighting""],""value"":""－20""}]",1,[],,,e3b8fed614273159
6b81dd34-3ed2-4f16-a653-9cc696e5bf07,822453a9-361a-478e-a7fa-b953876a50b3,ケンタロス,ケンタロス,046,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031696_P_KENTAROSU.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:046,110,Pokémon,"[""Colorless""]",たね,Kagemaru Himeno,,３本の 尻尾で 自分を たたき 戦う 気持ちを 高めると 全速力で 突っこんでくる。,"[{""cost"":[""Colorless""],""name"":""とっしん"",""damage"":{""amount"":30,""suffix"":""""},""effect"":""このポケモンにも10ダメージ。""},{""cost"":[""Colorless"",""Colorless"",""Colorless""],""name"":""いかりばくはつ"",""damage"":{""amount"":30,""suffix"":""×""},""effect"":""このポケモンにのっているダメカンの数ぶんコインを投げ、オモテの数×30ダメージ。""}]",[],"[{""type"":[""Fighting""],""value"":""×2""}]","[{""type"":[],""value"":null}]",2,[128],,,a7b4e4e852a35918
94c84093-1bcf-47ab-8231-5ff19da17b32,822453a9-361a-478e-a7fa-b953876a50b3,カビゴン,カビゴン,047,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031697_P_KABIGON.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:047,130,Pokémon,"[""Colorless""]",たね,Mitsuhiro Arita,,１日に 食べ物を ４００キロ 食べないと 気がすまない。 食べ終わると 眠ってしまう。,"[{""cost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""name"":""たおれこみプレス"",""damage"":{""amount"":120,""suffix"":""""},""effect"":""このポケモンをねむりにする。このポケモンのHPを「20」回復する。""}]","[{""name"":""にどね"",""effect"":""ポケモンチェックのとき、このポケモンのねむりで投げるコインの数は2回になり、すべてオモテが出ないと回復しない。""}]","[{""type"":[""Fighting""],""value"":""×2""}]","[{""type"":[],""value"":null}]",4,[143],,,c79e8ee698e35919
1faaf484-b965-4be6-8af8-6f8beeb2040b,822453a9-361a-478e-a7fa-b953876a50b3,エネルギー回収,エネルギー回収,048,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031698_T_ENERUGIKAISHUU.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:048,,グッズ,[],,5ban Graphics,,,[],[],[],[],,[],,,ab93acee1b07078e
2f0428e9-fd14-448c-80cb-a57c6d41a629,822453a9-361a-478e-a7fa-b953876a50b3,エネルギーつけかえ,エネルギーツケカエ,049,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031699_T_ENERUGITSUKEKAE.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:049,,グッズ,[],,5ban Graphics,,,[],[],[],[],,[],,,9b86b6b68f0b078e
98dd376e-2072-41f2-a646-b3a633252392,c5895636-5372-42da-a880-777a0a52416a,クセロシキ,クセロシキ,085,U,normal,https://images.scrydex.com/pokemon/xy4_ja-85/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:22.462427+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:XY4:085,,サポート,[],,Yusuke Ohmura,,,[],[],[],[],,[],,,8b9686dc0f17070f
3b5b30dc-86d9-4d96-a320-a606842f7af5,822453a9-361a-478e-a7fa-b953876a50b3,きずぐすり,キズグスリ,050,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031700_T_KIZUGUSURI.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:050,,グッズ,[],,5ban Graphics,,,[],[],[],[],,[],,,8b2e6892170d078e
ddeeced5-1b08-42cb-8767-b402c800ea04,822453a9-361a-478e-a7fa-b953876a50b3,げんきのかたまり,ゲンキノカタマリ,052,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031702_T_GENKINOKATAMARI.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:052,,グッズ,[],,5ban Graphics,,,[],[],[],[],,[],,,83e8cccc330f078e
2ac742bc-62e6-4d87-9fe8-436953190bbf,822453a9-361a-478e-a7fa-b953876a50b3,クラッシュハンマー,クラッシュハンマー,051,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031701_T_KURASSHUHANMA.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:051,,グッズ,[],,5ban Graphics,,,[],[],[],[],,[],,,af93e2e60b0b078e
5ede8c94-89fd-4292-b016-51aa3f988312,822453a9-361a-478e-a7fa-b953876a50b3,すごいつりざお,スゴイツリザオ,054,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031704_T_SUGOITSURIZAO.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:054,,グッズ,[],,Toyste Beach,,,[],[],[],[],,[],,,ab82a6868e0b078e
ef38d346-4f5b-4040-bf9b-fa20cc6d5cf5,822453a9-361a-478e-a7fa-b953876a50b3,シンカソーダ,シンカソーダ,053,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031703_T_SHINKASODA.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:053,,グッズ,[],,5ban Graphics,,,[],[],[],[],,[],,,8b8fb392170d078e
d85a714c-9831-4e96-af0a-7c42ba0b1792,822453a9-361a-478e-a7fa-b953876a50b3,ハイパーボール,ハイパーボール,055,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031705_T_HAIPABORU.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:055,,グッズ,[],,5ban Graphics,,,[],[],[],[],,[],,,abeec68e0f17078e
dfb2e092-5ae3-47ca-a20a-f8a57ad83c4e,822453a9-361a-478e-a7fa-b953876a50b3,はかせのてがみ,ハカセノテガミ,056,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031706_T_HAKASENOTEGAMI.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:056,,グッズ,[],,5ban Graphics,,,[],[],[],[],,[],,,8aa371390f09078e
decb7082-ea97-471a-8be6-20e495a4382f,822453a9-361a-478e-a7fa-b953876a50b3,ふしぎなアメ,フシギナアメ,057,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031707_T_FUSHIGINAAME.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:057,,グッズ,[],,Toyste Beach,,,[],[],[],[],,[],,,cb8e9cc60f47078e
47dfa717-26cd-4e75-b8b5-0f9a32b34976,822453a9-361a-478e-a7fa-b953876a50b3,ポケモンいれかえ,ポケモンイレカエ,058,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031708_T_POKEMONIREKAE.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:058,,グッズ,[],,5ban Graphics,,,[],[],[],[],,[],,,abc29a9a030f078e
8f5a7f11-0374-49d4-a916-2236c6430067,822453a9-361a-478e-a7fa-b953876a50b3,メンテナンス,メンテナンス,060,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031710_T_MENTENANSU.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:060,,グッズ,[],,Toyste Beach,,,[],[],[],[],,[],,,cb8ebe9e0f17078e
e44b1511-84de-4c75-ac25-3fd3ffc137fc,822453a9-361a-478e-a7fa-b953876a50b3,ポケモンキャッチャー,ポケモンキャッチャー,059,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031709_T_POKEMONKYACCHA.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:059,,グッズ,[],,5ban Graphics,,,[],[],[],[],,[],,,8bd8c6e61b0b078e
f84218c9-a64d-4a51-a912-535721c440a9,822453a9-361a-478e-a7fa-b953876a50b3,レッドカード,レッドカード,062,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031712_T_REDDOKADO.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:062,,グッズ,[],,5ban Graphics,,,[],[],[],[],,[],,,8b8e94b10b07078e
c1256ee9-b084-47ec-b76a-79f96f1841fa,822453a9-361a-478e-a7fa-b953876a50b3,モンスターボール,モンスターボール,061,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031711_T_MONSUTABORU.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:061,,グッズ,[],,5ban Graphics,,,[],[],[],[],,[],,,a3aaccd4110f078e
27d1a45f-52cd-4e81-bc24-7dce34728014,ccb5303d-2ad6-46bb-a85d-e1a1f9993171,Armaldo EX,armaldoex,013/ADV-P,プロモ,normal,https://images.scrydex.com/pokemon/advp_ja-13/large,Scrydex public card image (advp_ja),True,2026-08-29 06:28:10.864522+00:00,2026-08-30 05:24:10.063276+00:00,,,,,,,,,,,,,,,13,,b6a8e6e698a6b08c
14419b31-41d3-4c41-9374-c41a3fece64f,822453a9-361a-478e-a7fa-b953876a50b3,イマクニ？,イマクニ?,063,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031713_T_IMAKUNI.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:063,,サポート,[],,,,,[],[],[],[],,[],,,8faba9dc170f0786
89e0c744-4b97-44aa-a991-adf547943da1,822453a9-361a-478e-a7fa-b953876a50b3,サナ,サナ,064,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031714_T_SANA.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:064,,サポート,[],,Ken Sugimori,,,[],[],[],[],,[],,,ab8ecc8c0f0f078e
2ca0642f-730f-47c7-8bd4-b25f17aec46c,822453a9-361a-478e-a7fa-b953876a50b3,ジャッジマン,ジャッジマン,065,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031715_T_JAJJIMAN.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:065,,サポート,[],,Megumi Mizutani,,,[],[],[],[],,[],,,8baea6c6071f078e
75006f8b-3938-411b-98c2-9db871356045,a7880f19-342f-4727-8b28-2ad012936a2f,メタルコアバリア,メタルコアバリア,068,UR,holo,https://images.scrydex.com/pokemon/sm9b_ja-68/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:19.897492+00:00,2026-08-30 05:24:10.063276+00:00,SM9b-068,,Trainer,[],,,C,,[],[],[],[],,[],,,a5c317133b2b2b47
53f9914f-f0d2-4332-9260-6adc237c8538,822453a9-361a-478e-a7fa-b953876a50b3,ティエルノ,ティエルノ,066,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031716_T_TEIERUNO.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:066,,サポート,[],,Ken Sugimori,,,[],[],[],[],,[],,,9bceccb0070f078e
11db2606-0c52-42d3-bd1c-a394c793d581,822453a9-361a-478e-a7fa-b953876a50b3,フラダリ,フラダリ,068,,normal,https://www.pokemon-card.com/assets/images/card_images/large/20th/031718_T_FURADARI.jpg,PTCG-database / pokemon-card.com,True,2026-08-28 06:28:10.026336+00:00,2026-08-30 05:24:10.063276+00:00,ptcg:20th:068,,サポート,[],,Ken Sugimori,,,[],[],[],[],,[],,,9bcecccc0f17078e
